"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"7660",7660,7660,"Suarez, R.",3,"Univ Extremadura, Sch Ind Engn, Dept Appl Phys, Badajoz 06006, Spain.","univ extremadura","sch ind engn"," 06006","badajoz",NA,"spain",NA,NA,NA,"WOS:000425198700023",1512,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"7661",7661,5262,"de Melo, James Correia",5,"Northern Strateg Technol Ctr CETENE, Expt Biodiesel Plant, Caetes, PE, Brazil.","northern strateg technol ctr cetene","expt biodiesel plant",NA,"caetes","pe","brazil",NA,NA,NA,"WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7662",7662,7662,"Garrido Pedrosa de Souza, Anne Michelle",4,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.","fed univ sergipe ufs","dept chem","49100000"," sao cristovao","se","brazil",NA,NA,NA,"WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7663",7663,7663,"Alves Santos, Ayrla Murielly",3,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.","fed univ sergipe ufs","dept chem","49100000"," sao cristovao","se","brazil",NA,NA,NA,"WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7664",7664,7664,"Passos Santos, Brenda Lohanny",2,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.","fed univ sergipe ufs","dept chem","49100000"," sao cristovao","se","brazil",NA,"AAU-3899-2020","0000-0003-2036-260X","WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7665",7665,7665,"dos Santos Souza, Tarciane Greyci",1,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.","fed univ sergipe ufs","dept chem","49100000"," sao cristovao","se","brazil",NA,NA,NA,"WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7666",7666,7666,"Wisniewski, Alberto, Jr.",6,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.","fed univ sergipe ufs","dept chem","49100000"," sao cristovao","se","brazil",NA,"E-9639-2014","0000-0001-6815-0265","WOS:000424177100004",1513,"J","2018","ELSEVIER"
"7667",7667,7667,"Urbano da Silva, Cinthia Rubio",5,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.","natl inst space res inpe","natl inst space res inpe","12227010"," sao jose dos campos","sp","brazil",NA,NA,NA,"WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7668",7668,7668,"Dalla-Nora, Eloi Lennon",6,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.","natl inst space res inpe","natl inst space res inpe","12227010"," sao jose dos campos","sp","brazil",NA,NA,NA,"WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7669",7669,7669,"Oliveira e Cruz de Aragao, Luiz Eduardo",2,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.","natl inst space res inpe","natl inst space res inpe","12227010"," sao jose dos campos","sp","brazil",NA,NA,NA,"WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7670",7670,7670,"Galdos, Marcelo Valadares",4,"Univ Nottingham, Sch Biosci, Room C30,Gateway Bldg,Sutton Bonington Campus, Loughborough, Leics, England.","univ nottingham","sch biosci",NA,"loughborough","leics","england",NA,"C-3137-2012","0000-0002-6080-0726","WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7671",7671,7671,"Martini, Denise Zanatta",1,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.","natl inst space res inpe","natl inst space res inpe","12227010"," sao jose dos campos","sp","brazil",NA,NA,NA,"WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7672",7672,7672,"Sanches, Ieda Del'Arco",3,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.","natl inst space res inpe","natl inst space res inpe","12227010"," sao jose dos campos","sp","brazil",NA,"V-9980-2019","0000-0003-1296-0933","WOS:000419416600024",1514,"J","2018","ELSEVIER SCI LTD"
"7673",7673,7673,"Perkis, David F.",1,"Purdue Univ, Dept Agr Econ, 403 West State St, W Lafayette, IN 47907 USA.","purdue univ","403 west state st","47907","w lafayette","in","usa",NA,NA,NA,"WOS:000424854900069",1515,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"7674",7674,1593,"Tyner, Wallace E.",2,"Purdue Univ, Dept Agr Econ, 403 West State St, W Lafayette, IN 47907 USA.","purdue univ","403 west state st","47907","w lafayette","in","usa",NA,NA,"0000-0003-1866-7025","WOS:000424854900069",1515,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"7675",7675,7675,"Groengroeft, Arne",3,"DBFZ Deutsches Biomasseforschungszentrum Gemeinn, Torgauer Str 116, D-04347 Leipzig, Germany.","dbfz deutsches biomasseforschungszentrum gemeinn","torgauer str 116","04347"," leipzig",NA,"germany",NA,NA,"0000-0003-1034-8513","WOS:000413126400060",1516,"J","2017","ELSEVIER"
"7676",7676,7676,"Hauschild, Stephanie",2,"DBFZ Deutsches Biomasseforschungszentrum Gemeinn, Torgauer Str 116, D-04347 Leipzig, Germany.","dbfz deutsches biomasseforschungszentrum gemeinn","torgauer str 116","04347"," leipzig",NA,"germany",NA,NA,NA,"WOS:000413126400060",1516,"J","2017","ELSEVIER"
"7677",7677,7677,"Pujan, Robert",1,"DBFZ Deutsches Biomasseforschungszentrum Gemeinn, Torgauer Str 116, D-04347 Leipzig, Germany.","dbfz deutsches biomasseforschungszentrum gemeinn","torgauer str 116","04347"," leipzig",NA,"germany",NA,NA,NA,"WOS:000413126400060",1516,"J","2017","ELSEVIER"
"7678",7678,3200,"Chen, Yubao",1,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7679",7679,7679,"Du Junchen",8,"Kunming Inst Precious Met, Kunming 650106, Yunnan, Peoples R China.","kunming inst precious met","kunming inst precious met"," 65010","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7680",7680,7680,"Gao Yanni",6,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7681",7681,7681,"Hao Yajie",2,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7682",7682,7682,"Ma Jiangli",7,"Kunming Inst Precious Met, Kunming 650106, Yunnan, Peoples R China.","kunming inst precious met","kunming inst precious met"," 65010","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7683",7683,7683,"Souliyathai, D.",9,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7684",7684,7684,"Yang, S. P.",5,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7685",7685,7685,"Zhang Aimin",10,"Kunming Inst Precious Met, Kunming 650106, Yunnan, Peoples R China.","kunming inst precious met","kunming inst precious met"," 65010","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7686",7686,7686,"Zhao Yongyan",3,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7687",7687,7687,"Zhou Liming",4,"Yunnan Normal Univ, China Laos Joint Lab Renewable Energy Utilizat &, Kunming 650500, Yunnan, Peoples R China.","yunnan normal univ","china laos joint lab renewable energy utilizat &"," 65050","kunming","yunnan","peoples r china",NA,NA,NA,"WOS:000417884400021",1517,"J","2017","CHINESE ACAD AGRICULTURAL ENGINEERING"
"7688",7688,7688,"Davidova, Irene",4,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7689",7689,7689,"Duncan, Kathleen E.",2,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7690",7690,7690,"Le Borgne, Sylvie",3,"Univ Autonoma Metropolitana Cuajimalpa, Dept Proc & Tecnol, Mexico City, DF, Mexico.","univ autonoma metropolitana cuajimalpa","dept proc & tecnol",NA,"mexico city","df","mexico",NA,NA,"0000-0002-4717-3713","WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7691",7691,7691,"Liang, Renxing",1,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7692",7692,7692,"Suflita, Joseph M.",6,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7693",7693,7693,"Yakimov, Michail M.",5,"CNR UOS Messina, Inst Coastal Marine Environm IAMC, Spianata San Raineri 86, I-98121 Messina, Italy.","cnr uos messina","inst coastal marine environm iamc","98121"," messina",NA,"italy",NA,NA,NA,"WOS:000406000400009",1518,"J","2017","ELSEVIER SCIENCE BV"
"7694",7694,7694,"Abate, Salvatore",1,"Univ Messina, Sect Ind Chem, INSTM CASPE Lab Catalysis Sustainable Prod & Ener, Vle F Stagno DAlcontres 31, I-98166 Messina, Italy.","univ messina","sect ind chem","98166"," messina",NA,"italy",NA,"M-8233-2015","0000-0001-6935-7372","WOS:000383266200044",1519,"C","2016","AIDIC SERVIZI SRL"
"7695",7695,7695,"Centi, Gabriele",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-6099-2010","0000-0001-5626-9840","WOS:000383266200044",1519,"C","2016","AIDIC SERVIZI SRL"
"7696",7696,7696,"Giorgianni, Gianfranco",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"G-8366-2019","0000-0002-5305-7727","WOS:000383266200044",1519,"C","2016","AIDIC SERVIZI SRL"
"7697",7697,7697,"Lanzafame, Paola",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"AAA-7028-2021",NA,"WOS:000383266200044",1519,"C","2016","AIDIC SERVIZI SRL"
"7698",7698,7698,"Perathoner, Siglinda",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-6257-2010","0000-0001-8814-1972","WOS:000383266200044",1519,"C","2016","AIDIC SERVIZI SRL"
"7699",7699,7699,"Bala, Dharshini D.",1,"Univ Nevada, Chem & Mat Engn, 1664 N Virginia St,MS 0388, Reno, NV 89557 USA.","univ nevada","ms 0388","89557","reno","nv","usa",NA,NA,NA,"WOS:000369658100027",1520,"J","2016","ROYAL SOC CHEMISTRY"
"7700",7700,7700,"Chidambaram, Dev",2,"Univ Nevada, Chem & Mat Engn, 1664 N Virginia St,MS 0388, Reno, NV 89557 USA.","univ nevada","ms 0388","89557","reno","nv","usa",NA,NA,NA,"WOS:000369658100027",1520,"J","2016","ROYAL SOC CHEMISTRY"
"7701",7701,7701,"dos Santos, Fabio N.",1,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7702",7702,7702,"Eberlin, Marcos N.",7,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,NA,"0000-0003-4868-0618","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7703",7703,7703,"Lopes, Wilson A.",6,"Univ Fed Bahia, Inst Chem, Campus Ondina, BR-40170290 Salvador, BA, Brazil.","univ fed bahia","inst chem","40170290"," salvador","ba","brazil",NA,"AAK-3735-2021",NA,"WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7704",7704,7704,"Mesquita, Paulo R. R.",3,"Univ Fed Bahia, Inst Chem, Campus Ondina, BR-40170290 Salvador, BA, Brazil.","univ fed bahia","inst chem","40170290"," salvador","ba","brazil",NA,"M-8340-2014","0000-0003-3187-3800","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7705",7705,7705,"Oliveira, Karla B.",4,"Univ Fed Bahia, Inst Chem, Campus Ondina, BR-40170290 Salvador, BA, Brazil.","univ fed bahia","inst chem","40170290"," salvador","ba","brazil",NA,NA,NA,"WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7706",7706,7706,"Rodrigues, Frederico M.",5,"Empresa Baiana Desenvolvimento Agr SA, BR-40170110 Salvador, BA, Brazil.","empresa baiana desenvolvimento agr sa",NA,"40170110"," salvador","ba","brazil",NA,NA,NA,"WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7707",7707,7707,"Santos, Jandyson M.",2,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,"H-5499-2015","0000-0002-2099-6728","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7708",7708,7707,"Santos, Jandyson M.",2,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,"H-5499-2015","0000-0001-7963-9306","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7709",7709,7707,"Santos, Jandyson M.",2,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,"G-9529-2014","0000-0002-2099-6728","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7710",7710,7707,"Santos, Jandyson M.",2,"Univ Estadual Campinas, ThoMSon Mass Spectrometry Lab, Inst Chem, BR-13083970 Campinas, SP, Brazil.","univ estadual campinas","thomson mass spectrometry lab","13083970"," campinas","sp","brazil",NA,"G-9529-2014","0000-0001-7963-9306","WOS:000375577600002",1521,"J","2016","ROYAL SOC CHEMISTRY"
"7711",7711,1452,"Fortin, Tara J.",1,"NIST, Mat Measurement Lab, Appl Chem & Mat Div, Boulder, CO 80305 USA.","nist","appl chem & mat div","80305","boulder","co","usa",NA,NA,NA,"WOS:000363068200003",1522,"J","2015","AMER CHEMICAL SOC"
"7712",7712,7734,"Laesecke, Arno",2,"NIST, Mat Measurement Lab, Appl Chem & Mat Div, Boulder, CO 80305 USA.","nist","appl chem & mat div","80305","boulder","co","usa",NA,NA,NA,"WOS:000363068200003",1522,"J","2015","AMER CHEMICAL SOC"
"7713",7713,5829,"Hu, John T. C.",4,"Pratt & Whitney Canada, Hot Sect Technol, Mississauga, ON L5T 1J3, Canada.","pratt & whitney canada","hot sect technol"," l5t 1j3","on",NA,"canada",NA,NA,NA,"WOS:000356617100003",1523,"J","2015","ASME"
"7714",7714,7714,"Jain, A. K.",6,"Hindustan Petr Corp Ltd, R&D, Navi Mumbai 400705, India.","hindustan petr corp ltd","r&d"," 40070","navi mumbai",NA,"india",NA,NA,NA,"WOS:000356617100003",1523,"J","2015","ASME"
"7715",7715,7715,"Puri, S. K.",5,"Indian Oil Corp Ltd, R&D Ctr, Faridabad 121007, India.","indian oil corp ltd","r&d ctr"," 12100","faridabad",NA,"india",NA,NA,NA,"WOS:000356617100003",1523,"J","2015","ASME"
"7716",7716,5830,"Raghunandan, B. N.",3,"Indian Inst Sci, Dept Aerosp Engn, Bangalore 560012, Karnataka, India.","indian inst sci","indian inst sci","rnata","kaka",NA,"india",NA,NA,NA,"WOS:000356617100003",1523,"J","2015","ASME"
"7717",7717,5831,"Sakthikumar, R.",2,"Indian Inst Sci, Dept Aerosp Engn, Bangalore 560012, Karnataka, India.","indian inst sci","indian inst sci","rnata","kaka",NA,"india",NA,NA,NA,"WOS:000356617100003",1523,"J","2015","ASME"
"7718",7718,1590,"Sivakumar, D.",1,"Indian Inst Sci, Dept Aerosp Engn, Bangalore 560012, Karnataka, India.","indian inst sci","indian inst sci","rnata","kaka",NA,"india",NA,"F-4116-2014","0000-0002-3695-5373","WOS:000356617100003",1523,"J","2015","ASME"
"7719",7719,6282,"Cortez, L. A. B.",4,"Fac Agr Engn FEAGRI, BR-13083875 Campinas, SP, Brazil.","fac agr engn feagri",NA,"13083875"," campinas","sp","brazil",NA,NA,NA,"WOS:000332517800012",1524,"J","2014","WILEY-BLACKWELL"
"7720",7720,7720,"de Melo, Julio C. P.",3,"State Univ Campinas UNICAMP, Interdisciplinary Ctr Energy Planning NIPE, BR-13083896 Campinas, SP, Brazil.","state univ campinas unicamp","interdisciplinary ctr energy planning nipe","13083896"," campinas","sp","brazil",NA,NA,NA,"WOS:000332517800012",1524,"J","2014","WILEY-BLACKWELL"
"7721",7721,6283,"Franco, Telma T.",2,"State Univ Campinas UNICAMP, Interdisciplinary Ctr Energy Planning NIPE, BR-13083896 Campinas, SP, Brazil.","state univ campinas unicamp","interdisciplinary ctr energy planning nipe","13083896"," campinas","sp","brazil",NA,"AAP-6842-2021","0000-0002-9611-4541","WOS:000332517800012",1524,"J","2014","WILEY-BLACKWELL"
